Id,step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
369,0,'C344259725','3','M','28007','M348934600','28007','es_transportation',16.1,0
370,0,'C1022530210','4','M','28007','M348934600','28007','es_transportation',37.95,0
371,0,'C1658591237','1','M','28007','M348934600','28007','es_transportation',25.28,0
372,0,'C324333692','4','F','28007','M348934600','28007','es_transportation',12.27,0
373,0,'C1266329800','4','F','28007','M348934600','28007','es_transportation',55.1,0
374,0,'C1952109278','1','M','28007','M348934600','28007','es_transportation',0.61,0
375,0,'C1457092141','2','F','28007','M348934600','28007','es_transportation',4.39,0
376,0,'C2038018161','2','M','28007','M348934600','28007','es_transportation',20.93,0
377,0,'C1390331883','2','F','28007','M151143676','28007','es_barsandrestaurants',49.65,0
378,0,'C2131498052','5','M','28007','M1352454843','28007','es_hotelservices',71,0
379,0,'C106333716','3','F','28007','M348934600','28007','es_transportation',42.8,0
380,0,'C1635987808','5','F','28007','M348934600','28007','es_transportation',5.35,0
381,0,'C2038979642','3','F','28007','M1823072687','28007','es_transportation',32.86,0
382,0,'C1525483242','3','M','28007','M1823072687','28007','es_transportation',46,0
383,0,'C1615196201','1','F','28007','M348934600','28007','es_transportation',31.74,0
384,0,'C1129111658','5','F','28007','M348934600','28007','es_transportation',25.88,0
385,0,'C529768403','6','F','28007','M348934600','28007','es_transportation',6.28,0
386,0,'C1360225709','5','F','28007','M855959430','28007','es_hyper',61.75,0
387,0,'C193924578','4','F','28007','M1823072687','28007','es_transportation',52.47,0
388,0,'C344248234','2','M','28007','M348934600','28007','es_transportation',16.91,0
389,0,'C612357573','6','M','28007','M348934600','28007','es_transportation',2.53,0
390,0,'C823891015','2','F','28007','M348934600','28007','es_transportation',50.36,0
391,0,'C1452354279','3','M','28007','M348934600','28007','es_transportation',8.02,0
392,0,'C601235628','4','F','28007','M1823072687','28007','es_transportation',19.46,0
393,0,'C1763371495','2','F','28007','M348934600','28007','es_transportation',15.97,0
394,0,'C381250974','2','F','28007','M348934600','28007','es_transportation',32.55,0
395,0,'C1459624061','4','F','28007','M348934600','28007','es_transportation',35.56,0
396,0,'C1457264318','3','F','28007','M1823072687','28007','es_transportation',9.17,0
397,0,'C2057462116','1','M','28007','M348934600','28007','es_transportation',10.42,0
398,0,'C1296664552','3','M','28007','M855959430','28007','es_hyper',49.3,0
399,0,'C1939349733','2','M','28007','M348934600','28007','es_transportation',29.36,0
400,0,'C1784864427','5','M','28007','M348934600','28007','es_transportation',36.9,0
401,0,'C448612141','3','M','28007','M348934600','28007','es_transportation',26.78,0
402,0,'C1519265307','5','F','28007','M348934600','28007','es_transportation',23.05,0
403,0,'C734817849','2','M','28007','M348934600','28007','es_transportation',31.42,0
404,0,'C742784538','3','M','28007','M1823072687','28007','es_transportation',16.17,0
405,0,'C1230747575','3','M','28007','M855959430','28007','es_hyper',15.26,0
406,0,'C752270622','1','F','28007','M348934600','28007','es_transportation',13.96,0
407,0,'C1920284556','2','F','28007','M348934600','28007','es_transportation',17.37,0
408,0,'C965952231','5','M','28007','M348934600','28007','es_transportation',2.04,0
409,0,'C837031785','3','F','28007','M348934600','28007','es_transportation',6.43,0
410,0,'C1667929755','3','F','28007','M1823072687','28007','es_transportation',12.85,0
411,0,'C33469777','1','M','28007','M348934600','28007','es_transportation',10.28,0
412,0,'C1807765388','3','F','28007','M348934600','28007','es_transportation',23.67,0
413,0,'C1918953803','2','F','28007','M348934600','28007','es_transportation',11.44,0
414,0,'C1352750459','6','M','28007','M348934600','28007','es_transportation',11.76,0
415,0,'C1051712338','4','M','28007','M348934600','28007','es_transportation',23.93,0
416,0,'C399061526','2','F','28007','M1823072687','28007','es_transportation',2.1,0
417,0,'C1108967401','1','M','28007','M348934600','28007','es_transportation',9.25,0
418,0,'C1782998558','3','F','28007','M348934600','28007','es_transportation',21.04,0
419,0,'C1089903335','3','M','28007','M348934600','28007','es_transportation',12.82,0
420,0,'C1591441443','6','M','28007','M85975013','28007','es_food',19.05,0
421,0,'C1080719046','3','M','28007','M348934600','28007','es_transportation',10.88,0
422,0,'C151715772','3','F','28007','M348934600','28007','es_transportation',25.22,0
423,0,'C1731135780','2','M','28007','M348934600','28007','es_transportation',13.44,0
424,0,'C1556912476','3','F','28007','M348934600','28007','es_transportation',42.69,0
425,0,'C108266856','3','F','28007','M1823072687','28007','es_transportation',55.84,0
426,0,'C1656440641','2','M','28007','M348934600','28007','es_transportation',41.79,0
427,0,'C138375181','5','F','28007','M855959430','28007','es_hyper',69.65,0
428,0,'C1200227736','2','M','28007','M348934600','28007','es_transportation',0.3,0
429,0,'C171345183','3','F','28007','M348934600','28007','es_transportation',12.61,0
430,0,'C139784508','2','M','28007','M1823072687','28007','es_transportation',6.18,0
431,0,'C1568308501','3','M','28007','M348934600','28007','es_transportation',27.67,0
432,0,'C951689990','3','F','28007','M348934600','28007','es_transportation',44.8,0
433,0,'C1944210063','3','M','28007','M348934600','28007','es_transportation',27.85,0
434,0,'C1657925669','3','F','28007','M348934600','28007','es_transportation',34.31,0
435,0,'C1160421902','3','M','28007','M857378720','28007','es_hotelservices',176.32,1
436,0,'C966214713','3','M','28007','M857378720','28007','es_hotelservices',337.41,1
437,0,'C57136184','6','F','28007','M348934600','28007','es_transportation',15.99,0
438,0,'C494777408','2','M','28007','M348934600','28007','es_transportation',19.39,0
439,0,'C1089848865','3','F','28007','M348934600','28007','es_transportation',28.32,0
440,0,'C19820082','5','F','28007','M348934600','28007','es_transportation',11.03,0
441,0,'C1643499361','4','M','28007','M1823072687','28007','es_transportation',4.88,0
442,0,'C956700475','4','F','28007','M348934600','28007','es_transportation',29.93,0
443,0,'C914285365','4','M','28007','M348934600','28007','es_transportation',54.17,0
444,0,'C1341517098','4','F','28007','M348934600','28007','es_transportation',18.54,0
445,0,'C956898918','2','F','28007','M348934600','28007','es_transportation',24.44,0
446,0,'C563130428','3','M','28007','M348934600','28007','es_transportation',25.85,0
447,0,'C1017469037','2','M','28007','M348934600','28007','es_transportation',8.06,0
448,0,'C286547187','2','M','28007','M348934600','28007','es_transportation',6.35,0
449,0,'C1689083890','2','F','28007','M85975013','28007','es_food',47.44,0
450,0,'C966984015','4','M','28007','M348934600','28007','es_transportation',38.32,0
451,0,'C356873706','3','M','28007','M1823072687','28007','es_transportation',13.79,0
452,0,'C1905402681','1','M','28007','M348934600','28007','es_transportation',1.51,0
453,0,'C715527139','1','M','28007','M480139044','28007','es_health',44.14,0
454,0,'C1154631581','5','M','28007','M348934600','28007','es_transportation',37.67,0
455,0,'C1913314890','3','F','28007','M348934600','28007','es_transportation',25.3,0
456,0,'C2110568911','2','F','28007','M348934600','28007','es_transportation',57.26,0
457,0,'C856318696','2','F','28007','M348934600','28007','es_transportation',54.22,0
458,0,'C566232847','3','M','28007','M348934600','28007','es_transportation',16.42,0
459,0,'C1756466427','4','M','28007','M348934600','28007','es_transportation',16.47,0
460,0,'C2026269026','3','M','28007','M1198415165','28007','es_wellnessandbeauty',40.31,0
461,0,'C843090653','4','F','28007','M855959430','28007','es_hyper',57.28,0
462,0,'C475340225','2','M','28007','M1823072687','28007','es_transportation',6.01,0
463,0,'C1102464953','4','F','28007','M348934600','28007','es_transportation',6.63,0
464,0,'C755000520','2','F','28007','M348934600','28007','es_transportation',44.27,0
465,0,'C385721880','2','M','28007','M1823072687','28007','es_transportation',2.93,0
466,0,'C1969430351','3','M','28007','M85975013','28007','es_food',6.92,0
467,0,'C1817318774','2','F','28007','M980657600','28007','es_sportsandtoys',106.29,0
468,0,'C2075935351','U','E','28007','M1823072687','28007','es_transportation',21.25,0
469,0,'C862267590','4','M','28007','M348934600','28007','es_transportation',33.28,0
470,0,'C1799527037','2','M','28007','M855959430','28007','es_hyper',19.21,0
471,0,'C26045684','4','F','28007','M348934600','28007','es_transportation',15.34,0
472,0,'C1803364571','5','M','28007','M348934600','28007','es_transportation',27.81,0
473,0,'C2145933360','5','F','28007','M348934600','28007','es_transportation',57.79,0
474,0,'C126488680','4','M','28007','M348934600','28007','es_transportation',11.34,0
475,0,'C635222317','3','F','28007','M348934600','28007','es_transportation',54.83,0
476,0,'C1070471979','3','M','28007','M85975013','28007','es_food',44.77,0
477,0,'C1854104284','2','F','28007','M348934600','28007','es_transportation',29.94,0
478,0,'C2086664398','2','F','28007','M85975013','28007','es_food',1.6,0
479,0,'C1615671416','6','F','28007','M348934600','28007','es_transportation',17.74,0
480,0,'C1767072624','2','F','28007','M348934600','28007','es_transportation',50.91,0
481,0,'C856674856','2','F','28007','M348934600','28007','es_transportation',31.34,0
482,0,'C1688605578','3','M','28007','M348934600','28007','es_transportation',13.09,0
483,0,'C845102514','4','M','28007','M85975013','28007','es_food',13.85,0
484,0,'C1259760240','2','F','28007','M348934600','28007','es_transportation',7.11,0
485,0,'C723509264','4','F','28007','M2122776122','28007','es_home',54.59,0
486,0,'C918296398','2','F','28007','M348934600','28007','es_transportation',10.09,0
487,0,'C1769401317','3','M','28007','M348934600','28007','es_transportation',41.78,0
488,0,'C1962407385','2','M','28007','M348934600','28007','es_transportation',22.11,0
489,0,'C841616397','2','M','28007','M85975013','28007','es_food',7.44,0
490,0,'C74457300','1','F','28007','M348934600','28007','es_transportation',13.16,0
491,0,'C364273844','3','F','28007','M348934600','28007','es_transportation',66.22,0
492,0,'C1475799889','3','F','28007','M348934600','28007','es_transportation',27.57,0
493,0,'C955592184','2','F','28007','M348934600','28007','es_transportation',22.75,0
494,0,'C1395098424','2','F','28007','M348934600','28007','es_transportation',2.55,0
495,0,'C1104044396','1','M','28007','M348934600','28007','es_transportation',48.41,0
496,0,'C1197304790','3','M','28007','M1352454843','28007','es_hotelservices',90.3,0
497,0,'C532118459','3','F','28007','M348934600','28007','es_transportation',37.58,0
498,0,'C1419235351','4','M','28007','M348934600','28007','es_transportation',5.18,0
499,0,'C395508103','2','F','28007','M855959430','28007','es_hyper',18.19,0
500,0,'C927766810','3','F','28007','M348934600','28007','es_transportation',2.74,0
501,0,'C1081944543','4','F','28007','M348934600','28007','es_transportation',32.71,0
502,0,'C662396672','2','M','28007','M348934600','28007','es_transportation',37.73,0
503,0,'C1741615821','3','M','28007','M348934600','28007','es_transportation',16.1,0
504,0,'C1731249040','1','F','28007','M348934600','28007','es_transportation',30.86,0
505,0,'C743791359','3','F','28007','M348934600','28007','es_transportation',2.49,0
506,0,'C1975714155','5','F','28007','M1823072687','28007','es_transportation',46.01,0
507,0,'C1067134113','4','F','28007','M1823072687','28007','es_transportation',16.44,0
508,0,'C560376591','2','F','28007','M348934600','28007','es_transportation',10.99,0
509,0,'C399875163','2','M','28007','M348934600','28007','es_transportation',1.47,0
510,0,'C1872482068','4','M','28007','M348934600','28007','es_transportation',14.89,0
511,0,'C2084449024','4','F','28007','M348934600','28007','es_transportation',25.36,0
512,0,'C75208519','2','M','28007','M348934600','28007','es_transportation',47.45,0
513,0,'C1040980271','3','M','28007','M348934600','28007','es_transportation',9.57,0
514,0,'C1486017704','3','F','28007','M348934600','28007','es_transportation',43.42,0
515,0,'C671449181','3','F','28007','M1198415165','28007','es_wellnessandbeauty',38.48,0
516,0,'C401828466','3','M','28007','M348934600','28007','es_transportation',5.18,0
517,0,'C484268062','3','F','28007','M348934600','28007','es_transportation',23.75,0
518,0,'C801383032','3','M','28007','M151143676','28007','es_barsandrestaurants',98.44,0
519,0,'C69317479','3','F','28007','M1823072687','28007','es_transportation',39.67,0
520,0,'C745099746','3','F','28007','M348934600','28007','es_transportation',53.78,0
521,0,'C1862384239','4','M','28007','M117188757','28007','es_home',87.51,0
522,0,'C125143024','5','M','28007','M348934600','28007','es_transportation',12.03,0
523,0,'C676229147','2','M','28007','M348934600','28007','es_transportation',23.14,0
524,0,'C1303935849','2','M','28007','M348934600','28007','es_transportation',26.04,0
525,0,'C861479162','3','F','28007','M348934600','28007','es_transportation',30.35,0
526,0,'C534961358','2','F','28007','M348934600','28007','es_transportation',28.69,0
527,0,'C582688427','5','M','28007','M348934600','28007','es_transportation',14.13,0
528,0,'C1532733169','3','M','28007','M348934600','28007','es_transportation',2.07,0
529,0,'C1299474405','4','F','28007','M348934600','28007','es_transportation',26.77,0
530,0,'C164104645','5','F','28007','M1823072687','28007','es_transportation',9.7,0
531,0,'C1090528803','3','F','28007','M348934600','28007','es_transportation',34.28,0
532,0,'C1179217322','5','F','28007','M85975013','28007','es_food',63.22,0
533,0,'C1967337226','4','M','28007','M1823072687','28007','es_transportation',26.95,0
534,0,'C737765767','2','F','28007','M840466850','28007','es_tech',247.76,0
535,0,'C1750362802','5','M','28007','M348934600','28007','es_transportation',57.23,0
536,0,'C338406777','3','F','28007','M348934600','28007','es_transportation',37.29,0
537,0,'C2078039202','4','M','28007','M1535107174','28007','es_wellnessandbeauty',33.78,0
538,0,'C1234264195','5','F','28007','M348934600','28007','es_transportation',40.93,0
539,0,'C1882101149','4','M','28007','M348934600','28007','es_transportation',39.26,0
